dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
23,6,tomato,Is the item you have often eaten raw?,Yes.,"[{'rhubarb', 'tomato'}, {'tangerine', 'cranberry', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'cranberry', 'rhubarb', 'tomato'}, {'cranberry', 'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'tangerine', 'cranberry', 'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'giraffe', 'cheetah', 'tangerine', 'rhubarb', 'hamster', 'tomato', 'mink', 'cranberry'}]","{'rhubarb': 8.541666666666668, 'tomato': 8.875, 'tangerine': 0.7083333333333333, 'cranberry': 1.375, 'giraffe': 0.125, 'cheetah': 0.125, 'hamster': 0.125, 'mink': 0.125}","{'rhubarb': 0.4271, 'tomato': 0.4437, 'tangerine': 0.0354, 'cranberry': 0.0688, 'giraffe': 0.0063, 'cheetah': 0.0063, 'hamster': 0.0063, 'mink': 0.0063}"
23,7,tomato,Is the item you have commonly used in salads?,Yes.,"[{'rhubarb', 'tomato'}, {'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'cranberry', 'tomato'}, {'tomato'}, {'rhubarb', 'tomato'}, {'cranberry', 'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'tomato'}, {'tomato'}, {'rhubarb', 'tomato'}, {'cranberry', 'rhubarb', 'tomato'}]","{'rhubarb': 7.166666666666666, 'tomato': 11.666666666666666, 'cranberry': 1.1666666666666665}","{'rhubarb': 0.3583, 'tomato': 0.5833, 'cranberry': 0.0583}"
23,8,tomato,Is the item you have small and spherical in shape?,Yes.,"[{'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}, {'cranberry', 'tomato'}]","{'cranberry': 10.0, 'tomato': 10.0}","{'cranberry': 0.5, 'tomato': 0.5}"
23,9,tomato,Is the item you have a cranberry?,No.,"[{'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'tomato'}, {'rhubarb', 'tomato'}, {'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'tangerine', 'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'tangerine', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}, {'rhubarb', 'tomato'}]","{'rhubarb': 8.333333333333332, 'tomato': 10.833333333333332, 'tangerine': 0.8333333333333333}","{'rhubarb': 0.4167, 'tomato': 0.5417, 'tangerine': 0.0417}"
23,10,tomato,Is the item you have a tomato?,Yes! That's correct.,"[{'tomato'}, {'tomato'}, {'tangerine', 'rhubarb'}, {'tangerine', 'cranberry', 'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}, {'tomato'}]","{'tomato': 18.333333333333336, 'tangerine': 0.8333333333333333, 'rhubarb': 0.5, 'cranberry': 0.3333333333333333}","{'tomato': 0.9167, 'tangerine': 0.0417, 'rhubarb': 0.025, 'cranberry': 0.0167}"
24,0,mink,Is the item you have an animal?,Yes.,"[{'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow', 'squirrel'}]","{'whale': 6.666666666666664, 'cow': 6.666666666666664, 'squirrel': 6.666666666666664}","{'whale': 0.3333, 'cow': 0.3333, 'squirrel': 0.3333}"
24,1,mink,Is the item you have a mammal?,Yes.,"[{'whale', 'mink', 'cow'}, {'whale', 'cow', 'squirrel'}, {'mink', 'whale', 'cow'}, {'whale', 'cow', 'squirrel'}, {'mink', 'whale', 'cow'}, {'whale', 'cow', 'squirrel'}, {'mink', 'whale', 'cow'}, {'mink', 'whale', 'cow', 'squirrel'}, {'mink', 'whale', 'cow'}, {'mink', 'whale', 'cow', 'squirrel'}, {'mink', 'whale', 'cow'}, {'whale', 'cow', 'squirrel'}, {'whale', 'mink', 'cow', 'squirrel'}, {'mink', 'whale', 'cow'}, {'whale', 'cow'}, {'whale', 'cow', 'squirrel'}, {'whale', 'cow'}, {'whale', 'cow'}, {'whale', 'cow'}, {'whale', 'cow'}]","{'whale': 7.25, 'mink': 3.0833333333333335, 'cow': 7.25, 'squirrel': 2.4166666666666665}","{'whale': 0.3625, 'mink': 0.1542, 'cow': 0.3625, 'squirrel': 0.1208}"
24,2,mink,Is the item you have a land mammal?,Yes.,"[{'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'mink', 'cow', 'squirrel'}, {'squirrel', 'cow'}, {'mink', 'cow', 'squirrel'}, {'mink', 'cow', 'squirrel'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}]","{'squirrel': 9.5, 'cow': 9.5, 'mink': 1.0}","{'squirrel': 0.475, 'cow': 0.475, 'mink': 0.05}"
24,3,mink,Is the item you have a herbivore?,No.,"[{'squirrel', 'cow'}, {'squirrel'}, {'mink', 'squirrel'}, {'mink', 'squirrel'}, {'squirrel', 'cow'}, {'mink'}, {'squirrel', 'cow'}, {'squirrel'}, {'mink'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'cow', 'mink', 'squirrel'}, {'squirrel'}, {'squirrel'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel'}, {'cow'}, {'squirrel', 'cow'}, {'mushroom', 'celery', 'asparagus', 'radish'}]","{'squirrel': 10.333333333333332, 'cow': 5.333333333333334, 'mink': 3.3333333333333335, 'mushroom': 0.25, 'celery': 0.25, 'asparagus': 0.25, 'radish': 0.25}","{'squirrel': 0.5167, 'cow': 0.2667, 'mink': 0.1667, 'mushroom': 0.0125, 'celery': 0.0125, 'asparagus': 0.0125, 'radish': 0.0125}"
24,4,mink,Is the item you have a carnivorous land mammal?,Yes.,"[{'mink'}, {'squirrel'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink', 'squirrel'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel'}, {'mink'}, {'mink'}, {'mink'}]","{'mink': 17.5, 'squirrel': 2.5}","{'mink': 0.875, 'squirrel': 0.125}"
24,5,mink,Is the item you have a mammal that is typically found in the ocean?,No.,"[{'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'mink', 'cow'}, {'mink', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'mink'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}, {'mink'}, {'squirrel', 'cow'}, {'squirrel', 'cow'}]","{'squirrel': 8.333333333333332, 'cow': 8.833333333333332, 'mink': 2.833333333333333}","{'squirrel': 0.4167, 'cow': 0.4417, 'mink': 0.1417}"
24,6,mink,Is the item you have a large carnivorous land mammal?,No.,"[{'squirrel'}, {'squirrel'}, {'squirrel'}, {'squirrel'}, {'mink', 'squirrel'}, {'squirrel'}, {'squirrel'}, {'squirrel'}, {'mink'}, {'squirrel'}, {'squirrel'}, {'mushroom', 'whale', 'radish', 'cow', 'squirrel', 'celery', 'asparagus', 'mink'}, {'squirrel'}, {'mushroom', 'whale', 'radish', 'cow', 'squirrel', 'celery', 'asparagus', 'mink'}, {'mushroom', 'whale', 'radish', 'cow', 'squirrel', 'celery', 'asparagus', 'mink'}, {'squirrel'}, {'squirrel'}, {'squirrel'}, {'mink', 'cow', 'squirrel'}, {'mink', 'squirrel'}]","{'squirrel': 14.708333333333334, 'mink': 2.7083333333333335, 'mushroom': 0.375, 'whale': 0.375, 'radish': 0.375, 'cow': 0.7083333333333333, 'celery': 0.375, 'asparagus': 0.375}","{'squirrel': 0.7354, 'mink': 0.1354, 'mushroom': 0.0187, 'whale': 0.0187, 'radish': 0.0187, 'cow': 0.0354, 'celery': 0.0187, 'asparagus': 0.0187}"
24,7,mink,Is the item you have a small carnivorous land mammal?,Yes.,"[{'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}]","{'mink': 18.0, 'squirrel': 2.0}","{'mink': 0.9, 'squirrel': 0.1}"
24,8,mink,Is the item you have a member of the weasel family?,Yes.,"[{'mink'}, {'mink'}, {'mink'}, {'squirrel'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel'}, {'mink'}, {'squirrel'}, {'mink'}, {'mink'}, {'mink'}, {'squirrel'}, {'squirrel'}, {'mink'}, {'squirrel'}, {'squirrel'}, {'squirrel'}, {'squirrel'}]","{'mink': 11.0, 'squirrel': 9.0}","{'mink': 0.55, 'squirrel': 0.45}"
24,9,mink,Is the item you have a mink?,Yes! That's correct.,"[{'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}, {'mink'}]",{'mink': 20.0},{'mink': 1.0}
25,0,gorilla,Is the item you have in mind an animal?,Yes.,"[{'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}]","{'gorilla': 6.499999999999998, 'dolphin': 6.499999999999998, 'sheep': 6.499999999999998, 'walrus': 0.5}","{'gorilla': 0.325, 'dolphin': 0.325, 'sheep': 0.325, 'walrus': 0.025}"
25,1,gorilla,Is the animal you are thinking of a mammal?,Yes.,"[{'gorilla', 'walrus', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'walrus', 'sheep', 'dolphin'}, {'gorilla', 'dolphin', 'sheep'}, {'gorilla', 'dolphin', 'sheep'}]","{'gorilla': 5.666666666666666, 'walrus': 2.333333333333333, 'sheep': 6.166666666666665, 'dolphin': 5.833333333333332}","{'gorilla': 0.2833, 'walrus': 0.1167, 'sheep': 0.3083, 'dolphin': 0.2917}"
25,2,gorilla,Is the mammal you are thinking of a land-dwelling animal?,Yes.,"[{'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla', 'sheep'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla', 'sheep'}]","{'gorilla': 8.5, 'sheep': 8.5, 'mushroom': 0.5, 'walrus': 0.5, 'dolphin': 0.5, 'peas': 0.5, 'broccoli': 0.5, 'potato': 0.5}","{'gorilla': 0.425, 'sheep': 0.425, 'mushroom': 0.025, 'walrus': 0.025, 'dolphin': 0.025, 'peas': 0.025, 'broccoli': 0.025, 'potato': 0.025}"
25,3,gorilla,Is the animal you are thinking of a herbivore?,No.,"[{'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'sheep'}, {'gorilla', 'sheep'}, {'sheep'}, {'sheep'}, {'gorilla', 'sheep'}, {'sheep'}, {'gorilla', 'sheep'}, {'sheep'}, {'sheep'}, {'sheep'}, {'gorilla', 'sheep'}]","{'sheep': 14.0, 'gorilla': 6.0}","{'sheep': 0.7, 'gorilla': 0.3}"
25,4,gorilla,Is the mammal you are thinking of a large animal?,Yes.,"[{'gorilla'}, {'gorilla', 'sheep'}, {'gorilla'}, {'gorilla'}, {'gorilla', 'sheep'}, {'gorilla'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}, {'gorilla'}, {'gorilla', 'sheep'}, {'gorilla', 'sheep'}]","{'gorilla': 13.5, 'sheep': 6.5}","{'gorilla': 0.675, 'sheep': 0.325}"
25,5,gorilla,Is the mammal you are thinking of known for its intelligence?,Yes.,"[{'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}]",{'gorilla': 20.0},{'gorilla': 1.0}
25,6,gorilla,Is the mammal you are thinking of typically found in the water?,No.,"[{'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla', 'sheep'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'gorilla'}]","{'gorilla': 9.875, 'mushroom': 1.375, 'walrus': 1.375, 'dolphin': 1.375, 'peas': 1.375, 'broccoli': 1.375, 'sheep': 1.875, 'potato': 1.375}","{'gorilla': 0.4938, 'mushroom': 0.0688, 'walrus': 0.0688, 'dolphin': 0.0688, 'peas': 0.0688, 'broccoli': 0.0688, 'sheep': 0.0938, 'potato': 0.0688}"
25,7,gorilla,Is the mammal you are thinking of often associated with jungles or forests?,Yes.,"[{'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}, {'gorilla'}, {'mushroom', 'walrus', 'dolphin', 'gorilla', 'peas', 'broccoli', 'sheep', 'potato'}, {'gorilla'}]","{'mushroom': 1.125, 'walrus': 1.125, 'dolphin': 1.125, 'gorilla': 12.125, 'peas': 1.125, 'broccoli': 1.125, 'sheep': 1.125, 'potato': 1.125}","{'mushroom': 0.0563, 'walrus': 0.0563, 'dolphin': 0.0563, 'gorilla': 0.6062, 'peas': 0.0563, 'broccoli': 0.0563, 'sheep': 0.0563, 'potato': 0.0563}"
25,8,gorilla,Is the mammal you are thinking of a gorilla?,Yes! That's correct.,"[{'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}, {'gorilla'}]",{'gorilla': 20.0},{'gorilla': 1.0}
26,0,elk,Is your item an animal?,Yes.,"[{'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}, {'seal', 'otter', 'elk', 'lion'}]","{'seal': 5.0, 'otter': 5.0, 'elk': 5.0, 'lion': 5.0}","{'seal': 0.25, 'otter': 0.25, 'elk': 0.25, 'lion': 0.25}"
26,1,elk,Is your animal aquatic?,No.,"[{'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}]","{'lion': 10.0, 'elk': 10.0}","{'lion': 0.5, 'elk': 0.5}"
26,2,elk,Is your animal a mammal?,Yes.,"[{'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'otter', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}]","{'lion': 9.5, 'elk': 10.0, 'otter': 0.5}","{'lion': 0.475, 'elk': 0.5, 'otter': 0.025}"
26,3,elk,Is your animal a herbivore?,Yes.,"[{'elk'}, {'elk'}, {'elk'}, {'elk'}, {'lion', 'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}]","{'elk': 19.5, 'lion': 0.5}","{'elk': 0.975, 'lion': 0.025}"
26,4,elk,Is your animal larger than a dog?,Yes.,"[{'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'pumpkin'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'lion', 'elk'}]","{'lion': 1.5, 'elk': 17.5, 'pumpkin': 1.0}","{'lion': 0.075, 'elk': 0.875, 'pumpkin': 0.05}"
26,5,elk,Is your animal found in Africa?,No.,"[{'elk'}, {'pumpkin'}, {'elk'}, {'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'pumpkin'}, {'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'elk'}, {'elk'}, {'pumpkin'}]","{'elk': 13.0, 'pumpkin': 3.0, 'lion': 4.0}","{'elk': 0.65, 'pumpkin': 0.15, 'lion': 0.2}"
26,6,elk,Is your animal larger than a horse?,Yes.,"[{'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}, {'pumpkin', 'elk'}, {'elk'}, {'elk'}, {'pumpkin', 'elk'}, {'pumpkin', 'elk'}, {'elk'}, {'pumpkin', 'elk'}, {'elk'}, {'pumpkin', 'elk'}, {'pumpkin'}, {'elk'}, {'elk'}, {'elk'}, {'elk'}]","{'elk': 16.5, 'pumpkin': 3.5}","{'elk': 0.825, 'pumpkin': 0.175}"
26,7,elk,Is your animal a herbivorous mammal larger than a horse that is found in North America?,Yes! That's correct.,"[{'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'elk'}, {'lion', 'elk'}, {'lion', 'elk'}, {'lion', 'elk'}]","{'lion': 9.5, 'elk': 10.5}","{'lion': 0.475, 'elk': 0.525}"
27,0,pumpkin,Is the item you have an animal?,No.,"[{'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}, {'mushroom', 'pumpkin', 'peas', 'cauliflower'}]","{'mushroom': 5.0, 'pumpkin': 5.0, 'peas': 5.0, 'cauliflower': 5.0}","{'mushroom': 0.25, 'pumpkin': 0.25, 'peas': 0.25, 'cauliflower': 0.25}"
